mitochondrial unfolded protein response gene clpp plays role female fertility reproductive aging
neuromedin receptor1 amplifies inflammatory lung innate lymphoid cells
stat5mediated chromatin interactions superenhancers activate il2 highly inducible genes functional dissection il2ra gene locus
rnasequencing ec pvc aged apoe mice
whole tumor rnasequencing deconvolution reveal clinicallyprognostic ptenpi3kregulated glioma transcriptional signature
changes mature mouse primary motor cortex transcriptome conditional fezf2 knockdown
molecular integration incretin glucocorticoid action reverses immunometabolic dysfunction obesity
singlecell rnaseq geniculate ganglion mus musculus
pervasive transcription endosirnas restrain transposons global demethylation embryonic stem cells rnaseq
population rna sequencing ly6d tn eplm subpopulations well prob cells
singlecell rna sequencing eplm subpopulations ly6d tn
cmafdependent transcripts effector tregs peyers patches
trem2apoe pathway drives transcriptional phenotype dysfunctional microglia neurodegenerative diseases iv
trem2apoe pathway drives transcriptional phenotype dysfunctional microglia neurodegenerative diseases
trem2apoe pathway drives transcriptional phenotype dysfunctional microglia neurodegenerative diseases vi
transcriptional profiling mouse model uromodulin associated kidney disease uakd
melanocyte stem cell activation translocation initiate cutaneous melanoma response ultraviolet exposure
hippocampus hypothalamus rnasequencing wfs1deficient mice hippocampus
hippocampus hypothalamus rnasequencing wfs1deficient mice hypothalamus
gene expression ectoplacental cones early postimplantation embryos days postcoitus control obese dams
n6methyladenosine guides mrna alternative translation integrated stress response
rnaseq c57bl6 congenic atf3 mice
next generation sequencing facilitates quantitative analysis control foxm1knockdown c2c12 transcriptomes
structural mechanistic insights atrxdependent independent functions histone chaperone daxx rnaseq
mechanistic differences neuropathic pain modalities revealed correlating behavior global expression profiling rnaseq
accelerated improved differentiation retinal organoids mouse pluripotent stem cells rotatingwall bioreactors
comparison gene expression control panobinostat treated notch1driven tall
effect cbl0137 gene expression mouse cells tissues
transcriptome characterization murine ventricular cardiomyocytes
rnaseq spermatogonia prc1ctrl dko mice
adult parotid gland rnaseq libraries embryonic submandibular gland rnaseq libraries
rnaseq duodenal tissue c57bl6 mice susceptible resistant heligmosomoides polygyrus
analyzing differential gene expression pattern upon bruce knockdown full medium starvation conditions
transcriptome analysis splenic monocytes foxp3dtr wt mice postmi versus sham operated animals
singlecell analysis sensory experience regulated gene expression mouse visual cortex
senp6 ocp maintenance
molecular roadmap region reveals bmper novel regulator hsc maturation agm
molecular roadmap region reveals bmper novel regulator hsc maturation op9
rnaseq profiling intestinal expression xenobiotic processing genes germfree mice
multiple rna structures affect translation initiation uga redefinition efficiency synthesis selenoprotein
neuronal ephb1 induces stat3 activation astrocytes impaired als models mm
learned helplessness regulates synapse related lncrnas mouse hippocampus
jnk activation bim promotes hepatic oxidative stress steatosis insulin resistance obesity
transcriptomic response 24hour food deprivation four hypothalamic nuclei snord116 deletion mice
control growth gut maturation hoxd genes associated lncrna haglr
ezh2 required gene repression plasmablasts
expression profiling morc2b wt morc2b ko testes
characterisation effects paraformaldehyde fixation transcript quality composition skeletal muscle stem cells muscs
elongation factor histone chaperone spt6 maintains esc pluripotency controlling superenhancers counteracting polycomb repressive complex
transcriptional profiles female vmhpvlm vmhpvll
earlylife gene expression neurons modulates lasting epigenetic states rnaseq
reduced slc1a1 expression associated neuroinflammation impaired sensorimotor gating cognitive performance mice implications schizophrenia
haploinsufficiency six2 increases nephron progenitor proliferation leading elevated branching nephron number
rnaseq control shqk kd mouse neural stem cells
rnaseq chipseq mouse embryonic stem cells sorted mesendoderm progenitor cells rnaseq
single cell rnaseq tenthousand epithelium cells mammary glands mice puberty estrus diestrus phases
generation rort antigenspecific regulatory tr17 cells foxp3 precursors autoimmunity
rnaseq facs drd1 drd2 receptor expressing medium spiny neurons direct indirect medium spiny neurons month bachd huntingtons disease model mice compared wt littermates
hippocampus transcriptome analysis chd8 asn2373lysfsx2 heterozygote mutation mice age p25
transcriptomic analysis brainstem samples mutants hoxa5 postnatal inactivation versus controls postnatal day
role glial glutamate exchanger xct ventral hippocampus resilience stress
loss capicua alters early cell development predisposes mice cell lymphoblastic leukemialymphoma
transcriptome analysis wnt3atreated wild type lrp5ko lrp6ko lrp56ko osteoblasts
gene expression profiles parental mutant smb21 cells derived drug resistance screen
gene expression profiles ofd1 kif3a mutant smb21 cells generated crispr knockout
rnasequencing mhccycd2 transgenic mice transverse aortic constriction aortocaval shunt surgery
yy1 structural regulator enhancerpromoter loops scrnaseq
rnaseq wt meteor ko embryonic stem cells day3 differentiated cells
imef sdhcloss rnaseq time course
transcriptomewide profiling translation efficiency using mrnaseq riboseq er stressinduced nih3t3 cells
angiogenic factor imbalance precedes complement deposition placenta preeclampticlike bph5 mice
accurate h3k27 methylation patterns established de novo suz12directed prc2
expression changes cd45neg subpopulation yumm17 melanoma pre mapki treatment vs mapki treatment
expression changes yumm17 melanoma withwithout pdl2 overexpression brafi treatment nsg mice
genomic imprinting xist maternal h3k27me3
skeletal muscle eralpha action critical maintenance mitochondrial dynamics metabolic homeostasis male mice
expression changes melanomas pre mapki treatment vs mapki treatment
transcriptional profile brown adipose tissue bat white vastus lateralis wv bati4ko mice
early nkt cell wave il4 serves innate link support initiation cell immunity infection
pmp22 antisense oligonucleotides reverse clinical pathological molecular features charcotmarietooth disease type 1a
ciliadependent gli processing neural crest cells required tongue development
sympathetic neuronassociated macrophages contribute obesity importing metabolizing norepinephrine
utx guided neural crest function underlies craniofacial features kabuki syndrome
rnaseq expression analysis mouse liver treated locked nucleic acids lnas inhibit mmumir8025p mmumir19485p
ilc1 confer early host protection initial sites viral infection rnaseq
sensors pathways transcription factors regulating irinduced inflammatory transcriptional output rnaseq data set
nextgeneration sequencing facilitates quantitative analysis transcriptomes pb pbterratransfected 46c mouse embryonic stem cells
next generation sequencing quantitative expression analysis wild type nrf1 deficient liver transcriptomes regular diet rd high cholesterol diet chold fed mice
migratory cd11b conventional dendritic cells induce follicular helper cell dependent antibody responses
transcript dynamics classically alternatively activated macrophages
detecting activated cell populations using singlecell rnaseq
spatial reconstruction immune niches combining photoactivatable reporter singlecell rnaseq
rnaseq data hdac class iia inhibitor chdi00390576 dosed q175 mice
differential expression analysis wildtype e12 e47 neuronal stem cells
rnaseq data hdac class iia inhibitor chdi00390576 dosed r62 mice
epidermal growth factor receptor expression licenses helper2 cells function cell receptorindependent fashion
ledgfp75 dispensable hematopoiesis essential mllrearranged leukemogenesis
dlx5 signaling cascade controls cranial neural crest myoblast interaction oropharyngeal patterning development
genomewide rnaseq transcriptional analysis splenocyte responses dengue virus infection wt irf3irf7 dko irf3xirf5xirf7 tko ifnar1 ab6 mice
critical role verylong chain sphingolipids invariant natural killer cell development homeostasis
comparative analysis library prep approaches sequencing low input translatome samples
fischeriana root compound dpo activates antiviral innate immunity
transcriptome determinants lung seeding mammary tumor cells
osteoblasts remotely supply lung tumors cancerpromoting siglecfhigh neutrophils
coldinduced protein rbm3 regulates neocortical development via yap1 maternal hypothermia
differential gene expression induced anticancer agent plumbagin mediated androgen receptor prostate cancer cells
earlylife gene expression neurons modulates lasting epigenetic states rnaseq
precise modulation genome functions live tracking genome regions crisprdcas9 knockin mice
notch1 haploinsufficiency causes aortic aneurysms mice
crossplatform single cell analysis kidney development shows stromal cells express gdnf
telomeraseexpressing distributed hepatocyte stem cells repopulate liver homeostasis injury
diphenylpyrazol compound anle138b blocks channels rescues disease phenotypes mouse model amyloid pathology
regulation gene expression foxc1 mouse mammary epithelial cells
gcn5 regulates fgf signaling outputs cmyc early differentiation embryoid bodies rnaseq
deciphering combinatorial influence diet microbiota experimental colitis
rnaseq data tumor tissues mice fed normal diet nd high cholesterol diet hcd
scrnaseq reveals heterogeneity among mouse bone marrow ly6chi monocytes produced gmps mdps
type interferon signaling attenuates regulatory cell function viral infection tumor microenvironment
characterizing transcriptional profile murine 3t3l1 adipocytes altered expression dnmt3a
rnaseq maturation stage pituitary mouse cell lines nih3t3
haploid embryonic stem cells
single nuclei rnaseq using droplet microfluidics droncseq
chemical reprogramming mouse embryonic adult fibroblast endoderm lineage
expression profiling differentiating emerinnull myogenic progenitor identifies molecular pathways implicated impaired differentiation
rnasequencing math1cre smom2 mouse genetic model medulloblastoma
nonmonotonic changes progenitor cell behavior gene expression aging adult neural stem cell niche
polycomb repressive complex methylates elongin regulate transcripiton rnaseq
polycomb repressive complex methylates elongin regulate transcripiton brurnaseq
n6methyladenosine rna modification regulates embryonic neural stem cell selfrenewal histone modifications
maturation hematopoietic stem cells prehematopoietic stem cells accompanied upregulation programmed death ligand
s1pdependent interorgan trafficking group innate lymphoid cells supports host defense
quantitative transcriptome analysis cells stimulated sting ligands
rnaseq profiling pharmacological activation pxr car mice
epithelial vimentin plays functional role mammary gland development
cd40traf6 mtor s6k1 targeted inhibition macrophage dynamics resolves atherosclerotic plaqueinflammation
hemogenic endothelial fate mapping reveals dual developmental origin mast cells
development characterization mouse epithelial cell monolayer platform apeccs small large intestines
opposing roles dendritic cells subsets experimental gn
ythdf2mediated m6a mrna clearance modulates neural development mice
rna seq jag1ndrndr jag1 liver
bone marrow derived macrophage vs peritoneal macrophage
foxp2 overexpression bachd mice
dimethyl fumarate increases fetal hemoglobin provides heme detoxification corrects anemia sickle cell disease
il1r8 checkpoint nk cells regulating antitumor antiviral activity
cerebellar gene expression mecp2null wt mice rnaseq data set
ancestral perinatal obesogen exposure results transgenerational thrifty phenotype mice
dynamics embryonic stem cell differentiation inferred singlecell transcriptomics show series transitions discrete cell states
cacul1 reciprocally regulates sirt1 lsd1 repress ppar inhibit adipogenesis
gene expression profiling one melanoma cell line shrnamediated knockdown jmjd2c lsd1
rnaseq data kmo inhibitor chdi00340246 subchronic treated r62 mice
selective endosteal remodeling blood vessels acute myeloid leukemia promotes malignancy expense hematopoietic stem cells
distinct vascular genomic effects proton gamma radiation
h3k27me3 dynamics dictate evolving uterine states pregnancy parturition rnaseq
method acute rapid degradation endogenous protein
stat4 tbet control follicular helper cells development viral infections rnaseq
single cells transitioning hematopoietic fate vivo show pulsatile gata2 expression
aryl hydrocarbon receptor preferentially marks promotes gut regulatory cells
hnf1b controls epithelial organization cell polarity ureteric bud branching collecting duct morphogenesis
vivo target gene activation via crisprcas9mediated transepigenetic modulation rnaseq
rnaseq cd8 cells expressing different levels runx3 cell culture model ctl differentiation
histone demethylase kdm6 regulates mature gene expression program differentiating cerebellar granule neurons
transcriptional regulation adaptive nk cd8 cell responses rnaseq
rnaseq data single dose kmo inhibitor chdi00340246 treated r62 mice
warm sensor protein trpm2 required brain development via catenin hyperthermia
antagonistic modulation npyagrp pomc neurons arcuate nucleus noradrenaline
transcriptomic response adult hypothalamic deletion snord116
hiv coreceptor ccr5 regulates cellular architecture osteoclast
analysis naive listeria cd8 cells
differentiation dynamics mammary epithelial cells revealed singlecell rnasequencing
alteration transcriptional program dendritic cells golph2
role gdf10 axonal sprouting functional recovery stroke
degree tissue differentiation dictates susceptibility brafdriven colorectal cancer
kinetics molecular hallmarks acquisition developmental pluripotency cellular reprogramming rnaseq
transcriptome lung tissue c57bl6 mice without neutrophil depletion zt04 zt16
lincsmad7 promotes myoblast differentiation muscle regeneration via sponging mir125b
amyotrophic lateral sclerosis associated fus mutation shortens mitochondria induces neurotoxicity
rna sequencing analysis pinch mutant sciatic nerves
epitranscriptomic m6a regulation axon regeneration adult mammalian nervous system
hemophilia mice treated antisense oligonucleotides targeting either upf1 upf3b
single cell sequencing hippocampal niche
low affinity tcrs support regulatory cell function autoimmunity
irf3 type interferons fuel fatal response myocardial infarction bulk rnaseq
temporal changes macrophage phenotype peripheral nerve injury
helper cells modulate intestinal stem cell renewal differentiation
next generation sequencing facilitates quantitative analysis pancreatic tissue transcriptomes wild type mir21 mice treated caerulein
il7dependent stat1 activation limits homeostatic cd4 cell expansion
bmal1deficiency contributes mandibular dysplasia upregulating mmp3
sorted mouse phagocytes rnaseq
protein expression landscape mouse embryos preimplantation development
blueprint murine lymphocyte epigenome reference resource scrnaseq
transcriptome change caused lowered intracellular sadenosylmethionine level x630 mouse plasma cell line
dissecting celltype composition activitydependent transcriptional state mammalian brains massively parallel singlenucleus rnaseq
activation stingdependent type interferon response reduces microglial reactivity neuroinflammation
characterization transcriptional epigenetic changes mouse alternative macrophage polarization rnaseq
rna sequencing reprogrammed beta cells
tcr transmembrane domain coordinates antigen triggering regulating bilayer immersion cd3 associations
western diet triggers nlrp3dependent persistent functional reprogramming myeloid cells ii rnaseq
gene expression profiling mouse macrophages following irf2 knockdown
rna sequencing sorted cells mouse pdac
gene expression profiling mouse macrophages following long noncoding rna malat1 knockdown
rnaseq injured nerve schwann cell conditional knockout eed
tumorassociated macrophages derived circulating inflammatory monocytes degrade collagen cellular uptake
subcellular genomics shows pervasive withinmitochondrion single nucleotide variant heteroplasmy revealed single mitochondrion sequencing
developmental emergence adult neural stem cells revealed single cell transcriptional profiling
highresolution transcriptome analysis mouse subventricular zone reveals features stem cell lineage anatomy aging
rnaseq cd8 cell subsets lcmv infection
rnaseq tumor residing cd8 cells overexpressing runx3
rna seq profiling murine salivary glands presence absence active mcmv infection
distinct roles hand2 developing adult autonomic neurons
expression levels genes specific cd4 cells isolated bone marrow bm spleen days antigenic rechallenge
fenofibrate prevents skeletal muscle loss mice lung cancer
myc yap roles control cell cycle mef rnaseq pharmacological treatment
profiling transcriptome layer neurons itpns mature mouse motor cortex
gene expression profiling mouse bmpr1b chondrocytes
gene expression islets control wt transgenic myc animals
rnaseq analysis cymopol algal extracts intestine
variation activity state axonal projection position define transcriptional identity individual neocortical projection neurons
rna sequencing dendritic cells undergoing interaction cells vivo
single cell rna sequencing analysis mouse e145 fetal liver runx1 p2hcd4 plus minus meps cmps
comprehensive map coupling histone modifications gene regulation adult dopaminergic serotonergic neurons rnaseq
major chromatin regulator determines resistance tumor cells cell mediated killing
loss microrna128 promotes cardiomyocyte proliferation heart regeneration rnaseq
comprehensive map coupling histone modifications gene regulation adult dopaminergic serotonergic neurons scrnaseq
hush complex cooperates trim28 repress young retrotransposons new genes
osteoprotection deletion transcription factor ror mice
loss capicua alters early cell development predisposes mice cell lymphoblastic leukemialymphoma
genome wide study microglia specificpathogenfree spf germfree gf mice different stages males females rnaseq
rna sequencing spinocerebellar ataxia type sca3 mouse model containing full human atxn3 gene repeat expansion cags
ketu mutant mice uncover essential meiotic function ancient rna helicase ythdc2
genome wide study adult microglia specificpathogenfree spf mice treated one week antibiotics abx males females
bcg educates hematopoietic stem cells generate protective innate immunity tuberculosis scrnaseq
rna sequencing spinocerebellar ataxia type sca3 mouse model containing full human atxn3 gene repeat expansion cags ii
whole genome rnaseq analysis wild type hipk2 immortalized bone marrowderived macrophages ibmdm without vesicular stomatitis virus vsv infection
rna sequence fed fasted state kidneys mice
singlecell rnasequencing reveals distinct populations glucagonlike peptide1 producing cells mouse upper small intestine
next generation sequencing analysis lhx6 heterozygote null forebrain transcriptomes post natal day
cmafdependent regulatory cells mediate immunological tolerance gut pathobiont
ikzf2 required myeloid leukemic stem cells driving selfrenewal inhibiting myeloid differentiation program
differentially modulated transcriptomes mouse skeletal muscle gastrocnemius postnatal development
chromatin remodeler bptf activates stemness geneexpression program essential maintenance adult hematopoietic stem cells rnaseq
macrophage colonystimulating factorproducing gammadelta cell subset prevents malarial parasitemic recurrence
next generation sequencing analysis gene expression profiles splenic cd4 cells eae mice treated trail
myeloidtargeted immunotherapies act synergy induce inflammation antitumor immunity
ap2 ap2 cooperatively orchestrate homeobox gene expression branchial arch patterning
myeloidtargeted immunotherapies act synergy induce inflammation antitumor immunity
histone variant h33mediated chromatin remodeling essential paternal genome activation mouse preimplantation embryos
endoplasmic reticulum stress engenders immuneresistant latent pancreatic cancer metastases
transcriptome sequencing reveals candidate nfb target genes involved cocaine sensitization
lncrnas open chromatin regions constitute midbrain dopaminergic neuron specific molecular signatures
calorie restriction governs intestinal epithelial regeneration cell autonomous regulation mtorc1 reserve stem cells
high throughput sequencing nlrc4t337st337s wt mouse duodenal epithelium
next generation sequencing facilitates quantitative analysis effect gmcsf transcriptomes alveolar exudative lung macrophages influenzainfected c57bl6 mice
immgen uli systemwide rnaseq profiles
integrated approach reveals diet apoe genotype sex affect immune response app mice
suppression rgsz1 function optimizes actions opioid analgesics mechanisms involve wntcatenin pathway
next generation sequencing analysis lung spleen tissue transcriptomes wild type krasla2 mir301a kras mice
small molecule screen identifies de novo nucleotide synthesis vulnerability cells lacking sirt3
pancreatic isletautonomous signals modulate identity changes glucagon cells
uncovering predictive molecular signature onset nashrelated fibrosis translational nash mouse model
next generation sequencing facilitates quantitative analysis wild type rbm3 knockout cortex transcriptomes maternal hypothermia
reduced abdb hox function kidney development results lineage infidelity
transcriptome profiles mouse embryonic stem cells cultured different conditions rnaseq analysis
per2 regulation mammary gland development branching morphogenesis via cell fate determination
differential gene expression pattern mouse livers transfected dual oncogenes day7 postinjection data set
transcriptional profiling pre postnatal glutamatergic progenitors nascent neurons single cell rna sequencing
hoxa9 cooperates activated jakstat signaling drive leukemia development
transcriptome analysis lung epithelial cells various developmental stages e135 e155 e185 p14 p56
gene expression profiling alveolar epithelial cells mice intratracheally instilled without bleomycin lps
polycombdependent epigenome controls cell dysfunction dedifferentiation diabetes
comparing effects low protein high carbohydrate diets caloric restriction brain aging mice
transciptomic analysis cachectic muscles metastatic allograft models
singlecell rnaseq spiral ganglion neurons wildtype vglut3 mice
haemopedia mouse haematopoietic gene expression
transcriptional signature murine tracheal brush cells identified rnaseq
tissue signals imprint ilc2 identity anticipatory function rnaseq
erythromyeloid progenitors contribute endothelial cells developing blood vessels
molecular logic nanoginduced selfrenewal mouse embryonic stem cells
haploinsufficiency intellectual disabilitygene setd5 disturbs developmental gene expression cognition
distinct molecular programs regulate synapse specificity cortical inhibitory circuits
singlecell transcriptomic analysis human lung reveals complex multicellular changes pulmonary fibrosis
complex cellstate changes revealed single cell rna sequencing microglia throughout mouse lifespan injured brain
immgen uli opensource mononuclear phagocytes project
preparing first breath single cell level whole lung time course
bulk rnaseq adult homeostatic microglia brain regions
immgen uli malefemale immune differences
multimodal analysis aging mouse lung cellular resolution
small rna sequencing mouse cardiomyocytes sirna mediated knockdown srf
transcript assembly abundance estimation rnaseq reveals thousands new transcripts switching among isoforms
ab initio reconstruction transcriptomes pluripotent lineage committed cells reveals gene structures thousands lincrnas
genomewide analyses transcription factor gata3mediated gene regulation distinct cell types
widespread transcription neuronal activityregulated enhancers
characterization singlecell transcriptional landscape highly multiplex rnaseq
deepcage deepsage proliferating differentiated c2c12 mouse myoblasts
architectural complexity polyadenylated intestinal transcriptome revealed hybrid rna sequencing
analysis mir223 knockout cultured neutrophils versus wildtype cultured neutrophils ribosome profiling mrnaseq
high resolution analysis genomic imprinting embryonic adult mouse brain sexspecific imprinting mouse brain
global deterministic stochastic allelic specific gene expression single blastomeres mouse early embryos
mechanisms establishing tlr4responsive activation states inflammatory response genes illumina sequencing data
epigenome transcriptome naive pluripotent mouse embryonic stem es cells cultured 2i serumfree medium
role prdm14 mouse embryonic stem cells chipseq rnaseq analyses
temporal response dcs lps stimulation 4susequencing
rnaseq analysis microrna expression profiles mouse primary cfue late erythroid progenitors ter119 mature erythroblasts
initiation pausing 80s ribosome mrna governed 5utr responsive mtorc1 signaling rnaseq
comparative analysis rnaseq alignment algorithms rnaseq unified mapper rum
deep sequencing analysis murine transcriptome response different virulent parenthood melitensis infection
estimates total imprint number withstand transcriptome test
regulating rna polymerase pausing elongation embryonic stem cell transcription
disrupted processing long premrnas widespread rna missplicing components neuronal vulnerability loss nuclear tdp43 clip
disrupted processing long premrnas widespread rna missplicing components neuronal vulnerability loss nuclear tdp43 rnaseq
target rna repertoire mouse mili miwi proteins reveals pirna biogenesis miwi function spermiogenesis
genomic prevalence heterochromatic h3k9me2 transcription discriminate pluripotent terminally differentiated cells rnaseq
twostep rna sequencing identifies tissuespecific landscape senseantisense transcription
genomewide regulation 5hmc 5mc gene expression tet1 hydroxylase mouse embryonic stem cells chipseq data
rna sequencing reveals two major classes gene expression levels metazoan cells
characterization singlecell es mef transcriptional landscape highly multiplex rnaseq
draft map cisregulatory sequences mouse genome rnaseq
